"","Nest_ID","Year_located","Project_ID","Transect_ID2","Trt_cat","Initiation_date","Trees_2550","Trees_50","pPIPO","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_proxmn2","a1000_Ha","a1000_RxBu","a1000_WFBu","a1000_PBu","n_burn","n_harvest","n_tx","Tm_since_h","Tm_since_b","Tm_since_tx","Time_groups","Month","Init_day","ClimateYear","Tmax","Tmax_l1","Tmax_l2","Tmax_l3","Tmax_l4","Tmax_l5","Tmax_l6","Tmax_l7","Tmax_l8","Tmax_l9","Tmax_l10","PPT","PPT_l1","PPT_l2","PPT_l3","PPT_l4","PPT_l5","PPT_l6","PPT_l7","PPT_l8","PPT_l9","PPT_l10","Tmax_activeinsects","PPT_activeinsects","Tmax_dormantinsects","PPT_dormantinsects"
"219","EMPAID_NCW-A02A_2019",2019,"EMPAID","EMPAID_CW-A","HB","2019-05-25",50,22.5,0.8,1.08138,11.7321997,313.8340149,15.8607998,22.9099007,45.7612,37.3717003,37.3717003,7.0988598,113,48,65,12.6239004,52.6841011,51.8223,0,0,2,2,4,"2","0","0","0-5","05",145,2019,17.5,11.8,7,0.1,3,0.4,5,13.2,22.2,27.9,30.1,113,131,61,215,93,92,69,61,3,8,1,30.1,194,12.3,526
"220","EMPAID_NCW-A03A_2012",2012,"EMPAID","EMPAID_CW-A","U","2012-05-27",16.6666666666667,10,0.857142857142857,1.386,13.8898001,300.3580017,12.9594002,27.1047001,48.0199013,34.7608986,34.7608986,8.2722197,100,40,60,20.8395004,0.99736,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2012,17.1,14.2,6.9,3.8,3.2,2.5,3.3,13.9,26.2,29.6,27.7,57,92,169,62,118,53,61,74,8,5,9,29.6,243,8.5,534
"221","EMPAID_NCW-A03A_2016",2016,"EMPAID","EMPAID_CW-A","H","2016-05-23",16.6666666666667,10,0.857142857142857,1.386,13.8898001,300.3580017,12.9594002,27.1047001,48.0199013,34.7608986,34.7608986,8.2722197,100,40,60,20.8395004,43.6492004,4.2397399,0,0,0,2,2,"0","oot","0","0-5","05",144,2016,18.2,16.3,7.6,5.7,1.7,0,3.7,17.6,22.3,28.7,27.8,47,50,110,60,86,198,67,45,40,8,36,28.7,208,13.6,475
"222","EMPAID_NCW-A03A_2017",2017,"EMPAID","EMPAID_CW-A","H","2017-06-20",8.33333333333333,20,0.444444444444444,2.0150001,44.9790993,461.7590027,11.5770998,35.464901,45.3799019,22.3819008,21.1791992,22.3819008,102,48,54,37.1484985,63.743,1.48646,0,0,0,2,2,"0","oot","0","0-5","05",171,2017,18.4,10.7,7.8,2.9,-1.4,-2.4,8.3,12.8,21.3,28.3,27.1,51,103,175,173,136,125,57,102,29,3,25,28.3,232,16.5,485
"223","EMPAID_NCW-A04A_2018",2018,"EMPAID","EMPAID_CW-A","HB","2018-06-02",16.6666666666667,12.5,1,2.3868001,44.1461983,418.2820129,9.3712997,38.8969994,43.9718018,27.1047001,27.1047001,22.2059002,102,52,50,51.3153992,62.5696983,51.2812004,0,0,1,3,4,"1","0","0","0-5","05",153,2018,20.2,12.8,6.7,1.7,3.9,1,5.4,12.7,22,30.3,31.6,79,76,94,66,115,57,115,58,39,5,4,31.6,202,10.9,748
"224","EMPAID_NCW-A04A_2019",2019,"EMPAID","EMPAID_CW-A","HB","2019-06-05",50,5,0.875,2.5181999,53.2789001,448.9710083,9.8943596,41.0383987,43.0331001,26.1660004,24.4353008,26.1660004,103,53,50,49.1945992,64.0950012,49.5942001,0,0,2,4,6,"2","0","0","0-5","05",156,2019,17.9,12.2,7.3,0.2,3,0.6,5.4,13.6,22.6,28.4,30.5,109,127,59,209,90,89,67,59,2,8,1,30.5,188,12.7,509
"225","EMPAID_NCW-A05A_2017",2017,"EMPAID","EMPAID_CW-A","H","2017-06-05",8.33333333333333,12.5,0.833333333333333,4.3049998,108.0690002,490.9500122,12.5887003,50.5133018,37.0489998,42.0065002,25.198,42.0065002,92,56,36,140.8170013,62.7457008,6.3118701,0,0,0,2,2,"2","oot","2","0-5","05",156,2017,18.3,10.6,7.8,2.9,-1.5,-2.5,8.3,12.7,21.2,28.3,27,51,104,178,175,138,126,57,102,29,3,25,28.3,233,16.4,489
"226","EMPAID_NCW-A07A_2018",2018,"EMPAID","EMPAID_CW-A","H","2018-05-29",41.6666666666667,7.5,0.625,11.3549995,188.5599976,395.0429993,22.9218006,66.6177979,26.8113995,63.9776993,8.03755,63.9776993,96,78,18,338.9249878,73.0712967,45.2397995,0,0,0,1,1,"1","oot","1","0-5","05",149,2018,19.2,11.9,6.3,1.5,3.5,0.7,4.7,11.7,21,29.2,30.6,87,84,104,73,124,63,125,64,43,6,4,30.6,221,10,824
"227","EMPAID_NCW-A07A_2019",2019,"EMPAID","EMPAID_CW-A","H","2019-06-03",16.6666666666667,12.5,0.375,2.1427701,34.3853989,387.9070129,16.1259995,32.8249016,60.6043015,57.9054985,57.9054985,18.3924999,64,17,47,51.2318001,73.892601,45.1442986,0,0,0,1,1,"2","oot","2","0-5","05",154,2019,16.9,11.2,6.8,0,2.7,0.2,4.7,12.6,21.6,27.3,29.5,119,141,66,231,98,97,73,65,3,8,1,29.5,206,11.8,561
"228","EMPAID_NCW-B02A_2019",2019,"EMPAID","EMPAID_CW-B","HB","2019-06-01",25,17.5,0.3,16.1292992,220.8029938,356.223999,29.0282001,73.5992966,24.4647007,72.7779007,10.6189003,72.7779007,79,65,14,497.7869873,61.6896019,66.5595016,0,0,2,2,4,"2","0","0","0-5","05",152,2019,17,11.3,6.8,-0.1,2.6,0.2,4.7,12.7,21.7,27.4,29.5,120,140,66,228,98,97,72,64,3,8,1,29.5,204,11.9,555
"229","EMPAID_NCW-B03A_2017",2017,"EMPAID","EMPAID_CW-B","H","2017-05-26",0,55,0.772727272727273,17.6469002,226.7189941,344.2019958,29.6429996,74.7726974,23.9073009,74.3326035,10.6775999,74.3326035,78,65,13,447.7099915,62.1590004,0.235541,0,0,0,2,2,"0","oot","0","0-5","05",146,2017,17.4,9.8,7.3,2.6,-1.9,-2.8,7.6,11.8,20.3,27.3,26,56,115,198,193,149,138,61,113,31,3,27,27.3,254,15.6,535
"230","EMPAID_NCW-B04A_2016",2016,"EMPAID","EMPAID_CW-B","H","2016-06-13",8.33333333333333,50,0.857142857142857,14.0063,218.9129944,382.4869995,27.2096996,73.0419006,25.6380005,72.1912994,12.7896996,72.1912994,75,59,16,503.177002,48.577301,0,0,0,0,1,1,"0","oot","0","0-5","05",165,2016,17.2,15.4,7.1,5.4,1.2,-0.4,3,16.5,21.3,27.6,26.7,52,56,125,66,95,219,72,51,44,8,38,27.6,227,12.7,524
"231","EMPAID_NCW-B04A_2018",2018,"EMPAID","EMPAID_CW-B","HB","2018-06-07",16.6666666666667,37.5,0.647058823529412,14.934,219.5350037,370.1400146,26.6138992,73.0126038,25.8726997,72.2792969,13.3470001,72.2792969,75,60,15,496.177002,59.2841988,46.3348007,0,0,1,2,3,"1","0","0","0-5","05",158,2018,18.8,11.5,6,1.3,3.3,0.5,4.4,11.2,20.5,28.7,30.1,91,88,110,76,129,65,130,67,44,6,4,30.1,229,9.6,863
"232","EMPAID_NCW-D04A_2015",2015,"EMPAID","EMPAID_CW-D","U","2015-05-13",41.6666666666667,25,0.9375,4.9949999,61.4370995,336.151001,12.2349005,45.5852013,34.2328987,25.9020004,23.6140003,25.9020004,82,54,28,83.6091003,24.4353008,0,0,0,0,0,0,"oot","oot","oot","oot","05",133,2015,20.6,15.1,12.6,7.8,3.7,2.9,5.3,17.6,24.7,28.9,32.9,57,26,41,67,52,119,88,53,23,30,5,32.9,162,14.2,582
"233","EMPAID_NCW-D04A_2016",2016,"EMPAID","EMPAID_CW-D","HB","2016-05-29",33.3333333333333,37.5,0.842105263157895,5.4809999,93.4636993,400.6530151,14.1034002,53.593399,28.1608009,39.3956985,6.68818,39.3956985,105,75,30,183.8930054,24.1713009,24.2894001,0,4.35115,1,2,3,"1","0","0","0-5","05",150,2016,19.9,17.9,8.7,6.3,2,0.6,5,19.1,23.9,30.4,29.5,41,44,95,52,78,177,61,40,35,6,32,30.4,183,15.2,423
"234","EMPAID_NCW-D04A_2017",2017,"EMPAID","EMPAID_CW-D","HB","2017-05-14",25,2.5,0.75,4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0,1,1,2,"2","1","1","0-5","05",134,2017,20.5,12.7,9.3,3.7,-1.1,-1.6,10.1,14.9,23.4,30.5,29.3,44,89,146,147,121,108,50,84,25,3,22,30.5,197,18.5,415
"235","EMPAID_NCW-D06A_2014",2014,"EMPAID","EMPAID_CW-D","H","2014-05-25",33.3333333333333,17.5,0.727272727272727,5.1206899,106.3300018,444.5750122,8.9568996,48.4012985,35.8462982,40.6571007,19.7712002,40.6571007,79,50,29,169.621994,20.4459,0,0,0,0,1,1,"0","oot","0","0-5","05",145,2014,19.6,13.8,8.5,3.2,3.5,-0.4,6.8,14.6,22.4,31.1,32.4,29,68,149,104,63,35,64,9,117,12,3,32.4,228,13,288
"236","EMPAID_NCW-D09A_2012",2012,"EMPAID","EMPAID_CW-D","U","2012-05-27",NA,NA,NA,6.8791299,86.7874985,340.822998,12.3292999,51.5694008,31.0648003,35.8170013,7.6855402,35.8170013,81,58,23,151.4730072,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2012,18,15.1,7.5,4.1,3.5,2.9,4,14.8,27.1,30.5,28.6,52,85,154,55,110,49,57,68,7,5,8,30.5,225,9.3,493
"237","EMPAID_NCW-D09A_2013",2013,"EMPAID","EMPAID_CW-D","U","2013-06-28",133.333333333333,2.5,1,7.83429,85.2370987,314.3250122,11.8965998,53.6227989,30.1261005,35.8462982,5.4854798,35.8462982,83,62,21,158.3769989,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",179,2013,19.4,12.6,8.8,3.5,-0.7,0.6,6.6,14,25.8,31.4,31.8,43,52,38,36,69,129,94,82,5,2,7,31.8,180,14.9,633
"238","EMPAID_NCW-D10A_2013",2013,"EMPAID","EMPAID_CW-D","U","2013-05-26",25,10,0.714285714285714,10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",146,2013,19.2,12.4,8.7,3.5,-0.7,0.6,6.5,13.9,25.7,31.3,31.6,44,52,38,37,69,129,95,82,5,2,7,31.6,180,14.7,636
"239","EMPAID_NCW-D10A_2016",2016,"EMPAID","EMPAID_CW-D","HB","2016-06-08",58.3333333333333,12.5,0.166666666666667,11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,88,15,181.6399994,24.5820007,13.8301001,0,5.80896,1,1,2,"0","0","0","0-5","05",160,2016,18.8,16.9,7.9,5.8,1.9,0.1,4.1,18.1,22.9,29.3,28.4,44,47,102,56,82,187,63,42,38,7,34,29.3,196,14.2,447
"240","EMPAID_NCW-D10A_2017",2017,"EMPAID","EMPAID_CW-D","HB","2017-05-11",50,2.5,0.285714285714286,14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699,1,2,3,"0","1","0","0-5","05",131,2017,18.7,11.1,7.9,3,-1.2,-2.3,8.5,13.2,21.7,28.8,27.5,49,99,166,164,133,119,54,95,28,3,24,28.8,220,16.9,460
"241","EMPAID_NCW-E03A_2017",2017,"EMPAID","EMPAID_CW-E","H","2017-06-03",33.3333333333333,12.5,0.666666666666667,48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0,0,3,3,"0","oot","0","0-5","05",154,2017,16.4,8.9,6.9,2.2,-2.4,-3.2,6.9,10.8,19.3,26.2,25,61,127,221,212,162,150,66,124,33,3,28,26.2,275,14.7,584
"242","EMPAID_NCW-G02A_2019",2019,"EMPAID","EMPAID_CW-G","HB","2019-05-22",0,0,0,1.2539999,20.0226002,386.8720093,48.2584991,12.2616997,56.1748009,47.4626007,47.4626007,8.8589001,58,28,30,10.9052,30.3607998,53.3532982,100,0,1,1,2,"2","1","1","0-5","05",142,2019,17.4,11.8,7,0,2.8,0.3,5,13.1,22.2,27.9,30.1,114,128,62,214,91,91,66,58,2,7,1,30.1,188,12.3,511
"243","EMPAID_NDL03A_2013",2013,"EMPAID","EMPAID_DL","U","2013-06-03",0,5,0.4,0.479455,1.75915,163.3730011,49.6929016,8.5949001,58.1109009,29.9207993,29.9207993,1.3787,70,15,55,3.2156401,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",154,2013,17.4,10.5,8.2,3.1,-1.7,0.3,5.7,12.2,24,29.4,29.5,47,55,43,46,92,135,97,84,5,2,14,29.5,200,12.8,668
"244","EMPAID_NDL03A_2014",2014,"EMPAID","EMPAID_DL","U","2014-05-28",0,5,0.4,0.479455,1.75915,163.3730011,49.6929016,8.5949001,58.1109009,29.9207993,29.9207993,1.3787,70,15,55,3.2156401,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2014,17.1,11.4,7.7,2.4,2.5,-1,5.3,12.2,20.2,28.6,30,33,68,165,128,72,52,72,11,110,15,4,30,236,10.5,360
"245","EMPAID_NDL04A_2018",2018,"EMPAID","EMPAID_DL","U","2018-05-29",8.33333333333333,10,0.714285714285714,0.491667,1.78139,161.9620056,49.5990982,8.6535597,58.5802002,29.1874008,29.1874008,1.3787,70,16,54,3.2307501,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",149,2018,18.4,11.1,6.4,1.4,2.9,0.5,4.6,11.2,20.7,28.6,30.2,83,76,98,84,121,75,112,61,33,9,3,30.2,202,9.1,755
"246","EMPAID_NDL08A_2014",2014,"EMPAID","EMPAID_DL","U","2014-05-31",16.6666666666667,15,0.625,2.83636,25.7635002,284.3110046,20.8591995,30.5074997,56.7907982,48.8120003,48.8120003,14.9310999,61,28,33,22.8484993,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",151,2014,17.3,11.6,7.7,2.3,2.5,-0.9,5.5,12.4,20.4,28.8,30.3,33,70,168,132,70,54,73,11,110,15,4,30.3,236,10.7,364
"247","EMPAID_NDL08A_2015",2015,"EMPAID","EMPAID_DL","U","2015-05-24",8.33333333333333,0,0.25,2.29829,42.4339981,417.8909912,19.6219997,30.7127991,55.6762009,53.0946999,53.0946999,20.2404995,71,30,41,42.8644981,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",144,2015,18.3,12.7,11.5,7,2.8,2.4,3.9,15.6,22.7,26.8,30.8,71,29,52,82,58,132,101,53,23,33,7,30.8,182,12,645
"248","EMPAID_NDL08A_2017",2017,"EMPAID","EMPAID_DL","U","2017-05-29",16.6666666666667,5,0.666666666666667,2.3148799,38.1940002,393.6919861,17.0144997,32.4435005,54.1213989,47.2279015,47.2279015,19.5659008,73,30,43,41.4474983,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",149,2017,17.3,9.5,7.5,2.7,-2.2,-2.5,8.1,11.9,20.4,27.3,26,50,95,171,169,121,132,65,103,27,7,30,27.3,240,15.4,511
"249","EMPAID_NDL10A_2018",2018,"EMPAID","EMPAID_DL","U","2018-06-04",183.333333333333,12.5,1,1.17,14.8418999,341.8380127,14.2024002,25.9314003,49.4572983,46.0839005,46.0839005,10.1788998,104,36,68,20.6882992,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",155,2018,19.4,12.1,6.8,1.6,3.2,0.9,5.5,12.2,21.7,29.6,31.1,80,71,88,77,103,67,99,58,32,9,3,31.1,195,10,671
"250","EMPAID_NEFW01A_2018",2018,"EMPAID","286","H","2018-05-27",16.6666666666667,22.5,0.272727272727273,2.76811,30.4382,316.1650085,7.70858,33.3821983,34.8488998,19.0084991,19.0084991,16.7497997,92,55,37,54.3647995,7.9202099,0,0.732088,0,0,1,1,"0","oot","0","0-5","05",147,2018,20.7,13.2,7,1.7,3.7,1.2,6,13.3,22.6,30.8,32.2,75,67,81,63,105,55,98,54,38,6,4,32.2,193,11.3,657
"251","EMPAID_NLC-R09A_2014",2014,"EMPAID","EMPAID_LC-R","B","2014-06-06",83.3333333333333,7.5,0.928571428571429,0.704,1.9436899,132.6999969,31.5911999,10.3255997,40.5690994,39.9530983,39.9530983,1.67204,57,12,45,4.9291,0,3.1066,0,0,1,0,1,"oot","12","12","11-14","05",157,2014,17.9,12.1,7.8,2.4,2.7,-0.6,6,13,21,29.4,30.8,33,64,152,121,63,49,66,11,105,16,4,30.8,230,11.2,333
"252","EMPAID_NLC-R10A_2012",2012,"EMPAID","EMPAID_LC-R","B","2012-05-26",0,7.5,1,0.691364,1.98692,136.8910065,31.3173008,9.9149303,38.8969994,38.2809982,38.2809982,1.67204,55,11,44,5.0676398,0,3.1066,0,0,1,0,1,"oot","10","10","6-10","05",147,2012,16.6,13.7,7,3.8,2.7,2.6,3.7,13.6,26.1,29.2,27.1,54,76,147,68,105,56,62,68,8,6,12,29.2,242,7.9,514
"253","EMPAID_NLC03A_2017",2017,"EMPAID","EMPAID_LC","H","2017-06-02",116.666666666667,10,0.9,0.661875,1.84462,133.677002,35.6916008,10.3549004,46.8171997,45.8492012,45.8492012,1.67204,64,16,48,4.7258301,0.205339,3.1066,0,1.27956,0,1,1,"1","oot","1","0-5","05",153,2017,17.4,9.6,7.5,2.8,-2.2,-2.4,8.2,12.1,20.6,27.4,26.2,49,92,165,164,115,127,64,101,27,7,30,27.4,237,15.6,497
"254","EMPAID_NLC04A_2013",2013,"EMPAID","EMPAID_LC","B","2013-06-04",0,15,1,0.675957,1.9364001,136.5529938,31.1275997,10.3549004,40.3931007,39.8944016,39.8944016,1.67204,59,12,47,4.9008398,0,3.1066,0,0,1,0,1,"oot","11","11","11-14","05",155,2013,18.2,11.3,8.4,3.3,-1.3,0.6,6.4,13,24.8,30.2,30.3,46,53,40,43,82,124,88,80,5,2,15,30.3,196,13.6,613
"255","EMPAID_NLC05A_2015",2015,"EMPAID","EMPAID_LC","U","2015-05-30",8.33333333333333,5,0.6,0.599492,2.0095401,153.3650055,30.0527,11.5283003,42.9450989,41.5663986,41.5663986,1.84805,72,13,59,4.3823299,0,3.1066,0,0,0,0,0,"oot","oot","oot","oot","05",150,2015,18.5,12.9,11.5,7,2.8,2.4,4.1,15.8,22.9,27,31,71,29,52,82,57,130,100,52,23,34,7,31,182,12.2,635
"256","EMPAID_NLC05A_2016",2016,"EMPAID","EMPAID_LC","B","2016-06-13",25,2.5,1,5.1726298,29.9412994,218.8240051,11.1899996,32.0329018,19.7124996,15.0483999,6.3948398,15.0483999,90,71,19,59.1046982,0,3.1066,0,1.27956,1,0,1,"oot","14","14","11-14","05",165,2016,17.8,15.9,7.7,5.6,1.1,0.2,3.8,17.4,22,28.4,27.8,41,49,102,60,79,173,76,45,36,9,37,28.4,216,13,462
"257","EMPAID_NPM09A_2013",2013,"EMPAID","293","B","2013-06-08",8.33333333333333,5,0.333333333333333,0.780968,3.6424899,191.4179993,19.1755009,7.8908801,18.5391998,6.8348498,6.8348498,2.4054,78,47,31,4.69836,8.80023,49.1040001,0,5.7262001,1,0,1,"oot","11","11","11-14","05",159,2013,18.4,11.6,8.6,3.5,-1.7,0.7,6.1,12.9,24.9,30.4,30.6,44,50,38,43,83,129,93,80,5,2,12,30.6,186,13.8,628
"258","EMPAID_NPM09A_2014",2014,"EMPAID","294","B","2014-05-29",8.33333333333333,15,0.625,1.01132,4.5845199,187.9689941,16.3868999,12.5256996,25.6380005,12.2616997,12.2616997,3.1680801,84,46,38,8.6240196,11.7923002,58.0036011,0,6.9039102,1,0,1,"oot","12","12","11-14","05",149,2014,18,12.2,8.1,2.9,2.6,-1,5.7,12.8,21,29.5,30.9,31,67,155,116,69,45,70,10,111,12,3,30.9,228,11.4,331
"259","EMPAID_NSF02A_2015",2015,"EMPAID","EMPAID_SF","H","2015-05-19",25,17.5,1,1.77882,56.6996002,555.651001,7.5188899,39.4250984,51.1879997,43.9132004,43.9132004,26.8701,92,24,68,74.4129028,29.3633995,0,0,0,0,1,1,"0","oot","0","0-5","05",139,2015,19.8,14.4,11.9,7.5,3.6,2.5,4.6,16.8,23.9,28.1,32.1,59,28,44,71,54,125,92,57,24,34,6,32.1,175,13.4,614
"260","EMPAID_NSF02A_2016",2016,"EMPAID","EMPAID_SF","H","2016-05-18",8.33333333333333,52.5,0.909090909090909,77.5500031,232.1100006,141.1750031,32.2280006,75.8286972,19.2724991,75.7406998,1.78938,75.7406998,103,100,3,430.5840149,30.6541996,4.4561901,0,0,0,1,1,"0","oot","0","0-5","05",139,2016,18.8,16.9,7.9,5.9,1.8,0.1,4.1,18,22.8,29.3,28.3,45,48,105,57,83,191,64,43,39,7,34,29.3,198,14.1,455
"261","EMPAID_NSF04A_2012",2012,"EMPAID","297","U","2012-05-30",25,15,0.888888888888889,1.55314,33.9500999,456.7160034,7.9411802,35.4356003,46.0839005,36.8437004,36.8437004,19.1844997,103,33,70,43.8746986,15.6351004,0,0,0,0,0,0,"oot","oot","oot","oot","05",151,2012,17.7,14.8,7.3,4,3.3,2.8,3.8,14.5,26.8,30.2,28.3,54,87,160,58,112,50,58,70,8,5,8,30.2,231,9.1,504
"262","EMPAID_NSF05A_2016",2016,"EMPAID","EMPAID_SF","H","2016-06-06",25,25,0.923076923076923,2.3364699,57.8143005,487.2810059,9.1460505,38.8384018,42.1824989,36.1982994,36.1982994,26.7527008,97,46,51,60.6730003,48.9292984,6.3118701,0,0,0,2,2,"0","oot","0","0-5","05",158,2016,18.8,16.9,7.9,5.9,1.8,0.2,4.2,18.1,22.9,29.3,28.4,45,48,104,57,83,189,64,43,39,7,35,29.3,199,14.2,453
"263","EMPAID_NSF07A_2014",2014,"EMPAID","EMPAID_SF","H","2014-05-27",8.33333333333333,20,0.888888888888889,6.8538499,149.3150024,455.9129944,16.0212994,58.0816002,32.5901985,53.1240997,22.9685993,53.1240997,91,65,26,221.095993,35.993,0,0,0,0,2,2,"0","oot","0","0-5","05",147,2014,18.8,13,8,2.9,3.2,-0.6,6.2,13.7,21.6,30.2,31.5,31,73,163,113,68,38,68,10,126,13,3,31.5,245,12.2,311
"264","EMPAID_NSF07A_2015",2015,"EMPAID","EMPAID_SF","H","2015-05-19",8.33333333333333,10,1,6.5766702,150.628006,468.0100098,15.7231998,57.8762016,32.8249016,53.2708015,23.1152992,53.2708015,94,67,27,211.0870056,41.2144012,0,0,0,0,3,3,"0","oot","0","0-5","05",139,2015,19.3,13.9,11.7,7.3,3.4,2.3,4.3,16.3,23.4,27.5,31.5,62,29,46,75,56,130,96,60,25,35,6,31.5,183,13,643
"265","EMPAID_NSF07A_2016",2016,"EMPAID","EMPAID_SF","H","2016-05-21",16.6666666666667,20,0.8,6.8538499,149.3150024,455.9129944,16.0212994,58.0816002,32.5901985,53.1240997,22.9685993,53.1240997,91,65,26,221.095993,59.4309006,6.3118701,0,0,0,3,3,"1","oot","1","0-5","05",142,2016,18.5,16.6,7.8,5.8,1.7,0.1,4,17.8,22.6,29,28.1,46,49,108,58,85,195,65,44,40,8,35,29,204,13.9,465
"266","EMPAID_NSF08A_2013",2013,"EMPAID","EMPAID_SF","U","2013-06-12",8.33333333333333,12.5,0.857142857142857,2.4232099,25.3896999,307.8590088,7.9717202,41.8597984,47.5213013,43.6198006,43.6198006,13.6403999,81,28,53,57.4361992,23.3792992,0,0,0,0,0,0,"oot","oot","oot","oot","05",163,2013,18.7,11.9,8.5,3.3,-1,0.4,6.2,13.4,25.1,30.7,31,46,56,41,39,74,139,100,89,5,2,8,31,194,14.2,683
"267","EMPAID_NSF08A_2017",2017,"EMPAID","EMPAID_SF","H","2017-05-26",25,22.5,0.833333333333333,58.5675011,227.5220032,169.8470001,33.2288017,76.3566971,18.8617992,75.2419968,1.73071,75.2419968,100,96,4,483.8609924,33.176899,3.12251,0,0,0,2,2,"0","oot","0","0-5","05",146,2017,18.6,10.9,8,2.9,-1.4,-2.4,8.5,13,21.5,28.6,27.4,50,102,173,170,135,123,56,99,28,3,25,28.6,227,16.7,476
"268","EMPAID_NSF09A_2014",2014,"EMPAID","EMPAID_SF","U","2014-06-03",0,10,0.5,1.30114,13.0760002,300.8259888,11.4209995,29.6861,49.6627007,38.2809982,38.2809982,8.5655603,106,36,70,20.6625996,17.0431004,0,0,0,0,0,0,"oot","oot","oot","oot","05",154,2014,19,13.1,8.1,3,3.3,-0.6,6.3,13.9,21.8,30.4,31.7,31,72,158,111,67,38,66,10,124,13,3,31.7,241,12.4,306
"269","EMPAID_NSF09A_2015",2015,"EMPAID","EMPAID_SF","H","2015-05-17",108.333333333333,15,1,1.07384,7.90026,252.1320038,13.1206999,25.5499992,47.1105995,29.8034992,29.8034992,6.6588402,109,36,73,13.9837999,16.9258003,0,0,0,0,1,1,"0","oot","0","0-5","05",137,2015,19.6,14.2,11.8,7.4,3.6,2.4,4.5,16.6,23.8,27.9,31.9,60,28,44,72,55,126,93,58,24,34,6,31.9,177,13.3,619
"270","EMPAID_NSF09A_2017",2017,"EMPAID","EMPAID_SF","H","2017-05-24",41.6666666666667,10,0.666666666666667,1.50231,15.8879004,309.4450073,10.9294004,31.8274994,48.2546005,44.3824997,44.3824997,7.77354,110,45,65,26.0692005,59.4309006,5.8439698,0,0,0,3,3,"0","oot","0","0-5","05",144,2017,18.7,11,8,3,-1.3,-2.3,8.5,13.1,21.6,28.6,27.4,49,100,170,169,133,122,55,99,28,3,25,28.6,227,16.8,471
"271","EMPAID_NSG08A_2014",2014,"EMPAID","307","B","2014-05-25",83.3333333333333,2.5,0.636363636363636,1.00731,11.9118996,329.019989,12.3838997,17.0725002,28.3073997,9.0642405,9.0642405,6.0721598,111,59,52,16.8297997,29.9794998,36.9735985,0,0,1,0,1,"oot","2","2","0-5","05",145,2014,17,11.3,7.5,2.3,2.9,-0.8,5.4,12.1,20.1,28.6,30,34,68,161,134,66,56,71,11,106,16,4,30,233,10.3,363
"272","EMPAID_NSG09A_2015",2015,"EMPAID","308","HB","2015-06-12",33.3333333333333,7.5,0.571428571428571,0.578571,5.3562899,287.3630066,27.7528,9.2402496,30.9181995,9.2402496,9.2402496,3.5494299,89,40,49,7.6799998,37.3717003,66.4639969,0,0,1,2,3,"3","3","3","0-5","05",163,2015,17.8,12.2,11.2,7,3,2.4,3.7,15.2,22.2,26.5,30.5,77,30,54,88,58,138,101,52,23,32,8,30.5,183,11.5,656
"273","EMPAID_NSG10A_2012",2012,"EMPAID","309","HB","2012-05-22",41.6666666666667,2.5,0.666666666666667,0.197419,0.563824,136.2339935,68.9445038,1.99472,28.2488003,14.4031,14.4031,0.49868,63,32,31,0.370355,33.7635994,59.1240005,0,0,1,1,2,"10","0","0","0-5","05",143,2012,16.1,13.2,7,4,3.1,2.7,3.4,13.1,25.7,28.8,26.7,55,78,145,71,103,59,63,68,8,6,12,28.8,245,7.5,523
"274","EMPAID_NSG10A_2013",2013,"EMPAID","310","HB","2013-06-09",0,0,0,0.175385,0.298421,83.7570038,67.5904007,2.2293899,33.3821983,20.4459,20.4459,0.234673,62,23,39,0.598113,36.1689987,55.9473991,0,0,1,2,3,"1","1","1","0-5","05",160,2013,17.8,10.8,8.3,3.3,-1.1,0.7,6.1,12.5,24.3,29.8,29.8,47,54,40,45,83,126,87,82,5,2,17,29.8,202,13.1,615
